ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: source_catalog,Meta: source_catalog_pages,Meta: source_validation,Meta: official_sku_raw,Meta: _dtb_legacy_normalized_sku,Meta: _dtb_catalog_family,Meta: _dtb_source_url
,variation,3AH,,"Columbia Angle Head - 3""",1,0,visible,,<p>Columbia Angle Head - 3&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Angle Head</p><p><strong>Configuration:</strong> 3&quot;</p><p><strong>Official SKU / MPN:</strong> 3AH</p><p><em>Source reference: 9</em></p>,,,taxable,,1,,,0,0,,,,,0,,,367.00,,,,,,,COL-ANGLE-HEAD,,,,,,3,Columbia Tools,Size,"3""",1,0,,"3AH, Columbia Angle Head - 3"", Columbia Tools","Columbia Angle Head - 3""","Shop Columbia Angle Head - 3"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Angle Head - 3""","Columbia Tools, drywall tools, 3AH",Columbia Tools,3AH,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-ANGLE-HEAD,Size,"3""","3""",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,9,official-brand-catalog-shopames-price-validated,3AH,3AH,Columbia Angle Head,https://www.columbiatools.com/wp-content/uploads/2024/06/customercatalogue2024-3.pdf-3.pdf
,variation,3.5AH,,"Columbia Angle Head - 3.5""",0,0,hidden,,<p>Columbia Angle Head - 3.5&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Angle Head</p><p><strong>Configuration:</strong> 3.5&quot;</p><p><strong>Official SKU / MPN:</strong> 3.5AH</p><p><em>Source reference: 9</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,,,,COL-ANGLE-HEAD,,,,,,4,Columbia Tools,Size,"3.5""",1,0,,"3.5AH, Columbia Angle Head - 3.5"", Columbia Tools","Columbia Angle Head - 3.5""","Shop Columbia Angle Head - 3.5"", catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","Columbia Angle Head - 3.5""","Columbia Tools, drywall tools, 3.5AH",Columbia Tools,3.5AH,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-ANGLE-HEAD,Size,"3.5""","3.5""",,4,1,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,9,official-brand-catalog-validated,3.5AH,35AH,Columbia Angle Head,https://www.columbiatools.com/wp-content/uploads/2024/06/customercatalogue2024-3.pdf-3.pdf
,variable,COL-STANDARD-FLUSHER,,Columbia Standard Flusher,1,0,visible,Columbia Standard Flusher — catalog-normalized Columbia Tools product.,<p>Columbia Standard Flusher is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Standard Flusher</p><p><strong>Official SKU / MPN:</strong> DTB-COL-STANDARD-FLUSHER</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > Columbia Tools > Corner Flushers,"Columbia,Drywall Finishing Tools",,,,,,,,,,,6,Columbia Tools,Size,"2.5"", 3"", 3"" Widetrack, 3.5"", 4""",1,0,"2.5""","DTB-COL-STANDARD-FLUSHER, Columbia Standard Flusher, Columbia Tools",Columbia Standard Flusher,"Shop Columbia Standard Flusher, catalog-normalized for professional drywall finishing workflows.",,"index,follow",Columbia Standard Flusher,"Columbia Tools, drywall tools, DTB-COL-STANDARD-FLUSHER",Columbia Tools,,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,corner-flushers,corner-flushers,0,,,,,2.5SF,,0,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,20,official-brand-catalog-validated,,,Columbia Standard Flusher,https://www.columbiatools.com/wp-content/uploads/2024/06/customercatalogue2024-3.pdf-3.pdf
,variation,2.5SF,,"Columbia Standard Flusher - 2.5""",0,0,hidden,,<p>Columbia Standard Flusher - 2.5&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Standard Flusher</p><p><strong>Configuration:</strong> 2.5&quot;</p><p><strong>Official SKU / MPN:</strong> 2.5SF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,,,,COL-STANDARD-FLUSHER,,,,,,1,Columbia Tools,Size,"2.5""",1,0,,"2.5SF, Columbia Standard Flusher - 2.5"", Columbia Tools","Columbia Standard Flusher - 2.5""","Shop Columbia Standard Flusher - 2.5"", catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","Columbia Standard Flusher - 2.5""","Columbia Tools, drywall tools, 2.5SF",Columbia Tools,2.5SF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-STANDARD-FLUSHER,Size,"2.5""","2.5""",,1,1,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,20,official-brand-catalog-validated,2.5SF,25SF,Columbia Standard Flusher,https://www.columbiatools.com/wp-content/uploads/2024/06/customercatalogue2024-3.pdf-3.pdf
,variation,3SF,,"Columbia Standard Flusher - 3""",1,0,visible,,<p>Columbia Standard Flusher - 3&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Standard Flusher</p><p><strong>Configuration:</strong> 3&quot;</p><p><strong>Official SKU / MPN:</strong> 3SF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,92.00,,,,,,,COL-STANDARD-FLUSHER,,,,,,2,Columbia Tools,Size,"3""",1,0,,"3SF, Columbia Standard Flusher - 3"", Columbia Tools","Columbia Standard Flusher - 3""","Shop Columbia Standard Flusher - 3"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Standard Flusher - 3""","Columbia Tools, drywall tools, 3SF",Columbia Tools,3SF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-STANDARD-FLUSHER,Size,"3""","3""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,20,official-brand-catalog-shopames-price-validated,3SF,3SF,Columbia Standard Flusher,https://www.columbiatools.com/wp-content/uploads/2024/06/customercatalogue2024-3.pdf-3.pdf
,variation,3WTSF,,"Columbia Standard Flusher - 3"" Widetrack",1,0,visible,,<p>Columbia Standard Flusher - 3&quot; Widetrack is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Standard Flusher</p><p><strong>Configuration:</strong> 3&quot; Widetrack</p><p><strong>Official SKU / MPN:</strong> 3WTSF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,93.00,,,,,,,COL-STANDARD-FLUSHER,,,,,,3,Columbia Tools,Size,"3"" Widetrack",1,0,,"3WTSF, Columbia Standard Flusher - 3"" Widetrack, Columbia Tools","Columbia Standard Flusher - 3"" Widetrack","Shop Columbia Standard Flusher - 3"" Widetrack, catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Standard Flusher - 3"" Widetrack","Columbia Tools, drywall tools, 3WTSF",Columbia Tools,3WTSF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-STANDARD-FLUSHER,Size,"3"" Widetrack","3"" Widetrack",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,20,official-brand-catalog-shopames-price-validated,3WTSF,3WTSF,Columbia Standard Flusher,https://www.columbiatools.com/wp-content/uploads/2024/06/customercatalogue2024-3.pdf-3.pdf
,variation,3.5SF,,"Columbia Standard Flusher - 3.5""",0,0,hidden,,<p>Columbia Standard Flusher - 3.5&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Standard Flusher</p><p><strong>Configuration:</strong> 3.5&quot;</p><p><strong>Official SKU / MPN:</strong> 3.5SF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,,,,COL-STANDARD-FLUSHER,,,,,,4,Columbia Tools,Size,"3.5""",1,0,,"3.5SF, Columbia Standard Flusher - 3.5"", Columbia Tools","Columbia Standard Flusher - 3.5""","Shop Columbia Standard Flusher - 3.5"", catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","Columbia Standard Flusher - 3.5""","Columbia Tools, drywall tools, 3.5SF",Columbia Tools,3.5SF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-STANDARD-FLUSHER,Size,"3.5""","3.5""",,4,1,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,20,official-brand-catalog-validated,3.5SF,35SF,Columbia Standard Flusher,https://www.columbiatools.com/wp-content/uploads/2024/06/customercatalogue2024-3.pdf-3.pdf
,variation,4SF,,"Columbia Standard Flusher - 4""",1,0,visible,,<p>Columbia Standard Flusher - 4&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Standard Flusher</p><p><strong>Configuration:</strong> 4&quot;</p><p><strong>Official SKU / MPN:</strong> 4SF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,105.00,,,,,,,COL-STANDARD-FLUSHER,,,,,,5,Columbia Tools,Size,"4""",1,0,,"4SF, Columbia Standard Flusher - 4"", Columbia Tools","Columbia Standard Flusher - 4""","Shop Columbia Standard Flusher - 4"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Standard Flusher - 4""","Columbia Tools, drywall tools, 4SF",Columbia Tools,4SF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-STANDARD-FLUSHER,Size,"4""","4""",,5,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,20,official-brand-catalog-shopames-price-validated,4SF,4SF,Columbia Standard Flusher,https://www.columbiatools.com/wp-content/uploads/2024/06/customercatalogue2024-3.pdf-3.pdf
,variable,COL-DIRECT-FLUSHER,,Columbia Direct Flusher,1,0,visible,Columbia Direct Flusher — catalog-normalized Columbia Tools product.,<p>Columbia Direct Flusher is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Direct Flusher</p><p><strong>Official SKU / MPN:</strong> DTB-COL-DIRECT-FLUSHER</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > Columbia Tools > Corner Flushers,"Columbia,Drywall Finishing Tools",,,,,,,,,,,7,Columbia Tools,Size,"2.5"", 3"", 3"" Widetrack, 3.5"", 4""",1,0,"2.5""","DTB-COL-DIRECT-FLUSHER, Columbia Direct Flusher, Columbia Tools",Columbia Direct Flusher,"Shop Columbia Direct Flusher, catalog-normalized for professional drywall finishing workflows.",,"index,follow",Columbia Direct Flusher,"Columbia Tools, drywall tools, DTB-COL-DIRECT-FLUSHER",Columbia Tools,,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,corner-flushers,corner-flushers,0,,,,,2.5DF,,0,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,20,official-brand-catalog-validated,,,Columbia Direct Flusher,https://www.columbiatools.com/wp-content/uploads/2024/06/customercatalogue2024-3.pdf-3.pdf
,variation,2.5DF,,"Columbia Direct Flusher - 2.5""",0,0,hidden,,<p>Columbia Direct Flusher - 2.5&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Direct Flusher</p><p><strong>Configuration:</strong> 2.5&quot;</p><p><strong>Official SKU / MPN:</strong> 2.5DF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,,,,COL-DIRECT-FLUSHER,,,,,,1,Columbia Tools,Size,"2.5""",1,0,,"2.5DF, Columbia Direct Flusher - 2.5"", Columbia Tools","Columbia Direct Flusher - 2.5""","Shop Columbia Direct Flusher - 2.5"", catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","Columbia Direct Flusher - 2.5""","Columbia Tools, drywall tools, 2.5DF",Columbia Tools,2.5DF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-DIRECT-FLUSHER,Size,"2.5""","2.5""",,1,1,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,20,official-brand-catalog-validated,2.5DF,25DF,Columbia Direct Flusher,https://www.columbiatools.com/wp-content/uploads/2024/06/customercatalogue2024-3.pdf-3.pdf
,variation,3DF,,"Columbia Direct Flusher - 3""",1,0,visible,,<p>Columbia Direct Flusher - 3&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Direct Flusher</p><p><strong>Configuration:</strong> 3&quot;</p><p><strong>Official SKU / MPN:</strong> 3DF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,98.00,,,,,,,COL-DIRECT-FLUSHER,,,,,,2,Columbia Tools,Size,"3""",1,0,,"3DF, Columbia Direct Flusher - 3"", Columbia Tools","Columbia Direct Flusher - 3""","Shop Columbia Direct Flusher - 3"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Direct Flusher - 3""","Columbia Tools, drywall tools, 3DF",Columbia Tools,3DF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-DIRECT-FLUSHER,Size,"3""","3""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,20,official-brand-catalog-shopames-price-validated,3DF,3DF,Columbia Direct Flusher,https://www.columbiatools.com/wp-content/uploads/2024/06/customercatalogue2024-3.pdf-3.pdf
