brand,model,schematic_key,normalized_sku,display_id,part_name,quantity,notes,source_confidence
TapeTech,CA07TT,CA07TT/schematic_data.json,"609010
X 2","609010
x 2","Part (609010
x 2)",1,name_source=frontend; generic_name=true,medium
TapeTech,CA07TT,CA07TT/schematic_data.json,"609012
X 2","609012
x 2","Part (609012
x 2)",1,name_source=frontend; generic_name=true,medium
TapeTech,CA07TT,CA07TT/schematic_data.json,"609012
X 3","609012
x 3","Part (609012
x 3)",1,name_source=frontend; generic_name=true,medium
TapeTech,CA07TT,CA07TT/schematic_data.json,609018,609018,Part (609018),1,name_source=frontend; generic_name=true,medium
TapeTech,CA07TT,CA07TT/schematic_data.json,609020,609020,Friction Washer,1,name_source=researched,high
TapeTech,CA07TT,CA07TT/schematic_data.json,609021,609021,Screw 10-32 X 5/8 Rd. Hd.,1,name_source=researched,high
TapeTech,CA07TT,CA07TT/schematic_data.json,809011,809011,Thumbscrew 5/16 - 18 X 3/4 Dog Point,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,050064,050064,Part (050064),1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,"059012
X 4","059012
x 4","Part (059012
x 4)",1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,"059051
X 2","059051
x 2","Part (059051
x 2)",1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,059060,059060,"Stopnut 3-48 Hex., Nyloc, S.S.",1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,059061F,059061F,Valve Spring,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,059084,059084,Part (059084),1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,"059156
X 3","059156
x 3","Part (059156
x 3)",1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,059225,059225,Nut 10-32 Elastic,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,350008,350008,"Wiper, 8"" Applicator",1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,350033F,350033F,Seal Block,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,350034,350034,Pressure Plate,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,352002F,352002F,Valve Holder,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,354003F,354003F,Part (354003F),1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,356001G,356001G,"8"" Housing",1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,"359005
X 2","359005
x 2",Screw: 6-32 X 1/4 Bind Hd.,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,502005F,502005F,Pivot,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,"502006
X 2","502006
x 2","Bearing, Pivot",1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,"502007
X 2","502007
x 2",5L7D-Type 4 Nyliner,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,502019,502019,Part (502019),1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,502034,502034,Part (502034),1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,506009,506009,"Cone, Stainless Steel",1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,"509008
X 2","509008
x 2","Screw, 10-32 X 1/2 Bind Hd S.S.",1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,"509010
X 2","509010
x 2",Screw: 4-40 X 5/16 Fl. Hd. S.S.,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,551005,551005,Part (551005),1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,"559017
X 2","559017
x 2","Screw, Hex Head",1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,"609012
X 2","609012
x 2","Part (609012
x 2)",1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,"609012
X 3","609012
x 3","Part (609012
x 3)",1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,609018,609018,Part (609018),1,name_source=frontend; generic_name=true,medium
TapeTech,CA08TT,CA08TT/schematic_data.json,609020,609020,Friction Washer,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,609021,609021,Screw 10-32 X 5/8 Rd. Hd.,1,name_source=researched,high
TapeTech,CA08TT,CA08TT/schematic_data.json,809011,809011,Thumbscrew 5/16 - 18 X 3/4 Dog Point,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,050038,050038,050038,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,059015,059015,059015,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,059016,059016,059016,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,059020,059020,059020,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,059029,059029,Screw 6-32 X 5/8 Fl. Hd. S.S,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,059038,059038,059038,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,059102,059102,059102,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,059120,059120,"Axle, Drive Dog",1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,059161,059161,Screw 4-40 X 3/8 Fil. Hd. S.S,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,179008,179008,179008,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,200001,200001,200001,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,200039,200039,200039,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,200196,200196,200196,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,202020,202020,Spring Anchor,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,202022,202022,202022,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,202028,202028,Threaded Washer,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,202036,202036,Shoulder Screw,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,202044F,202044F,202044F,1,name_source=frontend,high
TapeTech,EHC07,EHC07/schematic_data.json,204002,204002,Blade Holder Assy.,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,206003,206003,Dial Assy.,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,206058,206058,206058,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,208021,208021,208021,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,209006,209006,Skid Cover,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,209012,209012,Screw 4-40 X 1/4 Fillister Head 18-8 S.S,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,209016,209016,209016,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,209017,209017,209017,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,209020,209020,209020,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,209022,209022,209022,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,209030,209030,209030,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,209042,209042,209042,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,209047,209047,Bearing Nyliner,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,209048,209048,"Screw, 4-40 X 1/8 Bind. Hd. S.S.",1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,209058,209058,6-32 Brass Nut,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,209148,209148,209148,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,210024F,210024F,"7"" Wiper",1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,210027G,210027G,210027G,1,name_source=frontend,high
TapeTech,EHC07,EHC07/schematic_data.json,210031G,210031G,"7"" Bottom Plate",1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,210042,210042,210042,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,210056F,210056F,210056F,1,name_source=frontend,high
TapeTech,EHC07,EHC07/schematic_data.json,210058,210058,210058,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,210059,210059,Shoulder Screw,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,210071,210071,Spacer Rod,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,210073,210073,210073,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,210081,210081,210081,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,210096,210096,"Seal, 7""",1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,210097,210097,"Seal Plate, 7""",1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,210864,210864,210864,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,213051,213051,213051,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,215045G,215045G,215045G,1,name_source=frontend,high
TapeTech,EHC07,EHC07/schematic_data.json,240009G,240009G,240009G,1,name_source=frontend,high
TapeTech,EHC07,EHC07/schematic_data.json,240050G,240050G,240050G,1,name_source=frontend,high
TapeTech,EHC07,EHC07/schematic_data.json,240123G,240123G,240123G,1,name_source=frontend,high
TapeTech,EHC07,EHC07/schematic_data.json,240125G,240125G,240125G,1,name_source=frontend,high
TapeTech,EHC07,EHC07/schematic_data.json,339073,339073,339073,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,459018,459018,459018,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,469028,469028,469028,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,809006,809006,Washer:#14 Brass,1,name_source=researched,high
TapeTech,EHC07,EHC07/schematic_data.json,899051,899051,899051,1,name_source=frontend; generic_name=true,medium
TapeTech,EHC07,EHC07/schematic_data.json,X4,X4,X4,1,name_source=frontend,high
TapeTech,EHC07,EHC07/schematic_data.json,X5,X5,X5,1,name_source=frontend,high
TapeTech,EHC07,EHC07/schematic_data.json,X6,X6,X6,1,name_source=frontend,high
TapeTech,EHC10,EHC10/schematic_data.json,059015,059015,Screw 6-32 X 1/4 Fil. Hd. S.S.,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,059016,059016,"Lockwasher, #6 Medium Spring",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,059018,059018,Stopnut 6-32 Thin Pat.,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,059020,059020,Screw 6-32 X 3/8 Bind Hd.,6,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,059029,059029,Screw 6-32 X 5/8 Fl. Hd. S.S,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,059038,059038,Lockwasher 4 Med. Spring,6,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,059051,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,059102,059102,Screw 4-40 X .225/.235 Fl.Hd.SST.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,059161,059161,Screw 4-40 X 3/8 Fil. Hd. S.S,6,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,059225,059225,Nut 10-32 Elastic,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,179009,179009,5L10-Fk Type 6 Nyliner,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,202007,202007,"Push Rod, Crown Adj.",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,202020,202020,Spring Anchor,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,202021,202021,"Nut, Special",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,202022,202022,Repair Clip,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,202028,202028,Threaded Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,202036,202036,Shoulder Screw,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,202044F,202044F,Spring,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,206003,206003,Dial Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,209006,209006,Skid Cover,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,209012,209012,Screw 4-40 X 1/4 Fillister Head 18-8 S.S,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,209016,209016,Screw 4-40 X 7/32 Bind Hd.,8,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,209017,209017,10-24 Locknut 18-18 S.S.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,209030,209030,Wing Nut: 10-24,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,209039,209039,Skid Cover,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,209042,209042,#10 Brass Washer,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,209047,209047,Bearing Nyliner,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,209048,209048,"Screw, 4-40 X 1/8 Bind. Hd. S.S.",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,209058,209058,6-32 Brass Nut,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,209148,209148,Bearing Nyliner,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,210058F,210058F,Latch,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,210059,210059,Shoulder Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,210060,210060,Pivot Bearing,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,210073,210073,Shoulder Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,213051,213051,"Box Wheel, Side Guide",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,219064,219064,Spring Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,219067,219067,"# 310 Buna""O""Ring",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,219081,219081,Screw - 6-32 X 7/16 Flat Head S.S.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,240023G,240023G,"7"" Side Plate, Right",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,240025G,240025G,"7"" Side Plate, Generic, Left",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,250001,250001,"Blade, S.S. 10""",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,254002,254002,Blade Holder Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,254005,254005,Clamp Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,260024F,260024F,"10"" Wiper",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,260027G,260027G,"10"" Pressure Plate, Universal",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,260031G,260031G,"10"" Bottom Plate",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,260033G,260033G,"10"" Axle Support",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,260071,260071,"10"" Spacer Rod",4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,260096,260096,"Seal, 10""",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,260097,260097,"Seal Plate, 10""",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,265045G,265045G,"Axle, 10"" Maxx, EasyRoll Wheels",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,280009G,280009G,"10"" Pivot Axle",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,280032G,280032G,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,280050G,280050G,"10"" Power Assist Pivot Retainer,Anodized",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,280132G,280132G,"10"" Radius Plate, High Cap, Gold",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,339073,339073,10-24 X 1 1/4 Sl. Fillister Hd.Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,489023,489023,"Flat Washer, #6 S.S.",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,809006,809006,Washer:#14 Brass,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC10,EHC10/schematic_data.json,889030,889030,"4-40 X 3/16 Fillister Head, 18-8 S.S/",4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,059015,059015,Screw 6-32 X 1/4 Fil. Hd. S.S.,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,059016,059016,"Lockwasher, #6 Medium Spring",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,059018,059018,Stopnut 6-32 Thin Pat.,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,059020,059020,Screw 6-32 X 3/8 Bind Hd.,6,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,059029,059029,Screw 6-32 X 5/8 Fl. Hd. S.S,5,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,059038,059038,Lockwasher 4 Med. Spring,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,059051,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,059161,059161,Screw 4-40 X 3/8 Fil. Hd. S.S,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,059225,059225,Nut 10-32 Elastic,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,179009,179009,5L10-Fk Type 6 Nyliner,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,202007,202007,"Push Rod, Crown Adj.",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,202020,202020,Spring Anchor,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,202021,202021,"Nut, Special",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,202022,202022,Repair Clip,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,202028,202028,Threaded Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,202036,202036,Shoulder Screw,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,202044F,202044F,Spring,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,206003,206003,Dial Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,209006,209006,Skid Cover,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,209012,209012,Screw 4-40 X 1/4 Fillister Head 18-8 S.S,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,209016,209016,Screw 4-40 X 7/32 Bind Hd.,10,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,209017,209017,10-24 Locknut 18-18 S.S.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,209030,209030,Wing Nut: 10-24,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,209039,209039,Skid Cover,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,209042,209042,#10 Brass Washer,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,209047,209047,Bearing Nyliner,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,209048,209048,"Screw, 4-40 X 1/8 Bind. Hd. S.S.",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,209058,209058,6-32 Brass Nut,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,209148,209148,Bearing Nyliner,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,210058F,210058F,Latch,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,210059,210059,Shoulder Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,210060,210060,Pivot Bearing,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,210073,210073,Shoulder Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,213051,213051,"Box Wheel, Side Guide",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,219064,219064,Spring Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,219067,219067,"# 310 Buna""O""Ring",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,219081,219081,Screw - 6-32 X 7/16 Flat Head S.S.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,280023G,280023G,"10"" Side Plate, Left",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,280025G,280025G,"10"" Side Plate, Generic, Right",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,300001,300001,"Blade, S.S. 12""",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,303010,303010,12 Inch Crown Spring,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,304002,304002,Blade Holder Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,304005,304005,Clamp Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,310024F,310024F,"12"" Wiper",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,310027G,310027G,"12"" Pressure Plate, Universal",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,310033G,310033G,"12"" Support",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,310071,310071,"12"" Spacer Rod",3,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,310096,310096,"Seal, 12""",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,310097,310097,"Seal Plate, 12""",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,315045G,315045G,"Axle, 12"" Maxx, EasyRoll Wheels",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,330009G,330009G,"12"" Pivot Axle",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,330031G,330031G,"12"" Bottom Plate (Tapetech)",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,330052,330052,4-40 Standoff,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,330132G,330132G,"12"" Radius Plate, High Cap, Gold",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,339073,339073,10-24 X 1 1/4 Sl. Fillister Hd.Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,489023,489023,"Flat Washer, #6 S.S.",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,509010,509010,Screw: 4-40 X 5/16 Fl. Hd. S.S.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,809006,809006,Washer:#14 Brass,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EHC12,EHC12/schematic_data.json,889030,889030,"4-40 X 3/16 Fillister Head, 18-8 S.S/",6,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,059012,059012,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,059015,059015,Unknown Part,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,059018,059018,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,059225,059225,Nut 10-32 Elastic,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,179009,179009,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
