Brands,SKU,MPN,Name,Type,Description,Short description,Regular price,Sale price,Images,Categories,Tags,Position,Published,Is featured?,Visibility in catalog,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_dtb_seo_title,meta:_dtb_seo_description
Columbia Tools,FA314,FA314,Columbia 10-24 X 1-1/2 Pan Slot,simple,<p>Columbia 10-24 X 1-1/2 Pan Slot</p>,Columbia 10-24 X 1-1/2 Pan Slot...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa314.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA314, drywall taping tool, finishing tool, columbia",261,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 10-24 X 1-1/2 Pan Slot | FA314,Professional drywall taping tool: Columbia 10-24 X 1-1/2 Pan Slot (Part: FA314). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA379,FA379,Columbia 1/4&#34; E-Clip for Matrix Handle,simple,"<p>Columbia 1/4"" E-Clip for Matrix Handle</p>","Columbia 1/4"" E-Clip for Matrix Handle...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa379.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA379, drywall taping tool, finishing tool, columbia",262,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 1/4&#34; E-Clip for Matrix Handle | FA379,Professional drywall taping tool: Columbia 1/4&#34; E-Clip for Matrix Handle (Part: FA379). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA380,FA380,Columbia 1/8&#34; E-Clip for Matrix Handle,simple,"<p>Columbia 1/8"" E-Clip for Matrix Handle</p>","Columbia 1/8"" E-Clip for Matrix Handle...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa380.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA380, drywall taping tool, finishing tool, columbia",263,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 1/8&#34; E-Clip for Matrix Handle | FA380,Professional drywall taping tool: Columbia 1/8&#34; E-Clip for Matrix Handle (Part: FA380). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FFB17,FFB17,Columbia Door Spring,simple,<p>Columbia Door Spring</p>,Columbia Door Spring...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttffb17.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FFB17, drywall taping tool, finishing tool, columbia",264,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Door Spring | FFB17,Professional drywall taping tool: Columbia Door Spring (Part: FFB17). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FFB43,FFB43,Columbia Bead Wheel Bushing,simple,<p>Columbia Bead Wheel Bushing</p>,Columbia Bead Wheel Bushing...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttffb43.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FFB43, drywall taping tool, finishing tool, columbia",265,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Bead Wheel Bushing | FFB43,Professional drywall taping tool: Columbia Bead Wheel Bushing (Part: FFB43). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FMH,FMH,Columbia L-Trim Mud Applicator Head,simple,"<p>Proportionate grooves give you a consistent mud distribution on the wall and speeds up the pre-filling process. Made out of UHMW, the strong durable design makes these Mud Heads the best on the market.</p>","Proportionate grooves give you a consistent mud distribution on the wall and speeds up the pre-filling process. Made out of UHMW, the strong durabl...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfmh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FMH, drywall taping tool, finishing tool, columbia",266,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia L-Trim Mud Applicator Head | FMH,Professional drywall taping tool: Columbia L-Trim Mud Applicator Head (Part: FMH). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,GN,GN,Columbia Gooseneck,simple,"<p>Available in our regular and Tallboy, these stainless steel attachments are tough and effective. Rubber covers on the horseshoe protect your taper while being filled.</p>","Available in our regular and Tallboy, these stainless steel attachments are tough and effective. Rubber covers on the horseshoe protect your taper...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttgn.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, GN, drywall taping tool, finishing tool, columbia",267,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Gooseneck | GN,Professional drywall taping tool: Columbia Gooseneck (Part: GN). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,HMP,HMP,Columbia Mud Pump (Top Disconnect),simple,"<p>What a workhorse this tool is. Built to perform in the toughest environment, our pump smoothly and quickly fills your tools. With a 20 degree angle, the handle acts as a lever and keeps the operator from having to reach as far as other models on the market.</p>","What a workhorse this tool is. Built to perform in the toughest environment, our pump smoothly and quickly fills your tools. With a 20 degree angle...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctthmp.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, HMP, drywall taping tool, finishing tool, columbia",268,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Mud Pump (Top Disconnect) | HMP,Professional drywall taping tool: Columbia Mud Pump (Top Disconnect) (Part: HMP). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,IA90,IA90,Columbia 90 Inside Plastic Applicator,simple,"<p>Proportionate grooves give you a consistent mud distribution on the 90 degree inside angle and speeds up the pre-filling process. Made out of UHMW, the strong durable design makes these Mud Heads the best on the market.</p>","Proportionate grooves give you a consistent mud distribution on the 90 degree inside angle and speeds up the pre-filling process. Made out of UHMW,...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttia90.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, IA90, drywall taping tool, finishing tool, columbia",269,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 90 Inside Plastic Applicator | IA90,Professional drywall taping tool: Columbia 90 Inside Plastic Applicator (Part: IA90). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,ICA21,ICA21,Columbia 2 Wheel Inside Corner Applicator,simple,<p>Columbia Inside Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall. Offered in two and four wheel designs.</p>,Columbia Inside Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttica21.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, ICA21, drywall taping tool, finishing tool, columbia",270,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 2 Wheel Inside Corner Applicator | ICA21,Professional drywall taping tool: Columbia 2 Wheel Inside Corner Applicator (Part: ICA21). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,ICA41,ICA41,Columbia 4 Wheel Inside Corner Applicator,simple,<p>Columbia Inside Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall. Offered in two and four wheel designs.</p>,Columbia Inside Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttica41.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, ICA41, drywall taping tool, finishing tool, columbia",271,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 4 Wheel Inside Corner Applicator | ICA41,Professional drywall taping tool: Columbia 4 Wheel Inside Corner Applicator (Part: ICA41). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,ICATW,ICATW,Columbia Two Way Internal Corner Applicator,simple,<p>Columbia Two Way Internal Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall.</p>,Columbia Two Way Internal Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide alon...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctticatw.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, ICATW, drywall taping tool, finishing tool, columbia",272,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Two Way Internal Corner Applicator | ICATW,Professional drywall taping tool: Columbia Two Way Internal Corner Applicator (Part: ICATW). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,MH,MH,Columbia Matrix Extendable Flat Box Handle,simple,"<p>The Columbia Matrix Flat Box Handle is lightweight and all mechanical. With a 90 degree grip, the Matrix gives you increased control over your box. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you&rsquo;re used to with the Columbia brand of tools. The Columbia Matrix mechanical flat box handle is made of all billet aluminum, ensuring a long life.</p>","The Columbia Matrix Flat Box Handle is lightweight and all mechanical. With a 90 degree grip, the Matrix gives you increased control over your box....",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttmh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, MH, drywall taping tool, finishing tool, columbia",273,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Matrix Extendable Flat Box Handle | MH,Professional drywall taping tool: Columbia Matrix Extendable Flat Box Handle (Part: MH). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,MH17,MH17,Columbia Matrix Pinch Brake,simple,<p>Columbia Matrix Pinch Brake</p>,Columbia Matrix Pinch Brake...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttmh17.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, MH17, drywall taping tool, finishing tool, columbia",274,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Matrix Pinch Brake | MH17,Professional drywall taping tool: Columbia Matrix Pinch Brake (Part: MH17). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,MH21,MH21,Columbia Matrix Grip Adjuster Housing,simple,<p>Columbia Matrix Grip Adjuster Housing</p>,Columbia Matrix Grip Adjuster Housing...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttmh21.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, MH21, drywall taping tool, finishing tool, columbia",275,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Matrix Grip Adjuster Housing | MH21,Professional drywall taping tool: Columbia Matrix Grip Adjuster Housing (Part: MH21). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,MH24,MH24,Columbia Matrix Pinch Brake Bushing,simple,<p>Columbia Matrix Pinch Brake Bushing</p>,Columbia Matrix Pinch Brake Bushing...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttmh24.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, MH24, drywall taping tool, finishing tool, columbia",276,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Matrix Pinch Brake Bushing | MH24,Professional drywall taping tool: Columbia Matrix Pinch Brake Bushing (Part: MH24). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,MH25,MH25,Columbia Matrix Pinch Brake Stem,simple,<p>Columbia Matrix Pinch Brake Stem</p>,Columbia Matrix Pinch Brake Stem...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttmh25.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, MH25, drywall taping tool, finishing tool, columbia",277,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Matrix Pinch Brake Stem | MH25,Professional drywall taping tool: Columbia Matrix Pinch Brake Stem (Part: MH25). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,MH9,MH9,CTTMH9,simple,<p>Columbia Matrix Pinch Brake Rod</p>,Columbia Matrix Pinch Brake Rod...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttmh9.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, MH9, drywall taping tool, finishing tool, cttmh9",278,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,CTTMH9 | MH9,Professional drywall taping tool: CTTMH9 (Part: MH9). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,MHL,MHL,Columbia Matrix XL Extendable Flat Box Handle,simple,"<p>The Columbia Matrix Flat Box Handle is lightweight and all mechanical. With a 90 degree grip, the Matrix gives you increased control over your box. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you&rsquo;re used to with the Columbia brand of tools. The Columbia Matrix mechanical flat box handle is made of all billet aluminum, ensuring a long life.</p>","The Columbia Matrix Flat Box Handle is lightweight and all mechanical. With a 90 degree grip, the Matrix gives you increased control over your box....",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttmhl.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, MHL, drywall taping tool, finishing tool, columbia",279,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Matrix XL Extendable Flat Box Handle | MHL,Professional drywall taping tool: Columbia Matrix XL Extendable Flat Box Handle (Part: MHL). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,MHS,MHS,Columbia Matrix 29-39&#34; Extendable Flat Box Handle,simple,"<p>The Columbia Matrix Flat Box Handle is lightweight and all mechanical. With a 90 degree grip, the Matrix gives you increased control over your box. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you&rsquo;re used to with the Columbia brand of tools. The Columbia Matrix mechanical flat box handle is made of all billet aluminum, ensuring a long life.</p>","The Columbia Matrix Flat Box Handle is lightweight and all mechanical. With a 90 degree grip, the Matrix gives you increased control over your box....",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttmhs.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, MHS, drywall taping tool, finishing tool, columbia",280,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Matrix 29-39&#34; Extendable Flat Box Handle | MHS,Professional drywall taping tool: Columbia Matrix 29-39&#34; Extendable Flat Box Handle (Part: MHS). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,MPR1,MPR1,Columbia Mud Pump Maintenance Kit,simple,<p>Columbia Mud Pump Maintenance Kit</p>,Columbia Mud Pump Maintenance Kit...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttmpr1.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, MPR1, drywall taping tool, finishing tool, columbia",281,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Mud Pump Maintenance Kit | MPR1,Professional drywall taping tool: Columbia Mud Pump Maintenance Kit (Part: MPR1). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,OA90,OA90,Columbia Outside 90 Mud Head,simple,"<p>Proportionate grooves give you a consistent mud distribution on the 90 degree outside angles and speeds up the pre-filling process. Made out of UHMW, the strong durable design makes these Mud Heads the best on the market.</p>",Proportionate grooves give you a consistent mud distribution on the 90 degree outside angles and speeds up the pre-filling process. Made out of UHM...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttoa90.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, OA90, drywall taping tool, finishing tool, columbia",282,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Outside 90 Mud Head | OA90,Professional drywall taping tool: Columbia Outside 90 Mud Head (Part: OA90). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PC1H,PC1H,Columbia Predator One Handle,simple,<p>Columbia Predator One Handle</p>,Columbia Predator One Handle...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttpc1h.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PC1H, drywall taping tool, finishing tool, columbia",283,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Predator One Handle | PC1H,Professional drywall taping tool: Columbia Predator One Handle (Part: PC1H). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PC1HEXT,PC1HEXT,Columbia 3-5&#39; Predator One  Extendable Handle,simple,<p>Columbia 3-5' Predator One Extendable Handle</p>,Columbia 3-5' Predator One Extendable Handle...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttpc1hext.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PC1HEXT, drywall taping tool, finishing tool, columbia",284,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 3-5&#39; Predator One  Extendable Handle | PC1HEXT,Professional drywall taping tool: Columbia 3-5&#39; Predator One  Extendable Handle (Part: PC1HEXT). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PCHXL,PCHXL,Columbia 4-8&#39; Predator Long Extendable Handle,simple,<p>Columbia 4-8' Predator Long Extendable Handle</p>,Columbia 4-8' Predator Long Extendable Handle...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttpchxl.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PCHXL, drywall taping tool, finishing tool, columbia",285,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 4-8&#39; Predator Long Extendable Handle | PCHXL,Professional drywall taping tool: Columbia 4-8&#39; Predator Long Extendable Handle (Part: PCHXL). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PCLT42,PCLT42,Columbia 42&#34; Predator Cam Lock Tube,simple,"<p>Columbia 42"" Predator Cam Lock Tube</p>","Columbia 42"" Predator Cam Lock Tube...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttpclt42.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PCLT42, drywall taping tool, finishing tool, columbia",286,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 42&#34; Predator Cam Lock Tube | PCLT42,Professional drywall taping tool: Columbia 42&#34; Predator Cam Lock Tube (Part: PCLT42). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PCMT42,PCMT42,Columbia 42&#34; Predator Compound Tube,simple,"<p>Columbia 42"" Predator Compound Tube</p>","Columbia 42"" Predator Compound Tube...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttpcmt42.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PCMT42, drywall taping tool, finishing tool, columbia",287,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 42&#34; Predator Compound Tube | PCMT42,Professional drywall taping tool: Columbia 42&#34; Predator Compound Tube (Part: PCMT42). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PDDM,PDDM,Columbia Phantom Dustless Drywall Sander,simple,"<p>The Columbia Phantom DDM Sander incorporates all of the industries preferred functionality in a beautifully machine billet body. This commercial grade dustless sander works with any vacuum with a 1.5&Prime; inlet and collects 99% of dust! The Phantom comes with the all billet aluminum sanding head, the 30 ft hose, and the extendible (26&Prime; to 46&Prime;) pole.</p>",The Columbia Phantom DDM Sander incorporates all of the industries preferred functionality in a beautifully machine billet body. This commercial gr...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttpddm.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PDDM, drywall taping tool, finishing tool, columbia",288,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Phantom Dustless Drywall Sander | PDDM,Professional drywall taping tool: Columbia Phantom Dustless Drywall Sander (Part: PDDM). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PHA,PHA,Columbia Aluminum Coarse Thread Adapter,simple,<p>Columbia Aluminum Coarse Thread Adapter</p>,Columbia Aluminum Coarse Thread Adapter...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttpha.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PHA, drywall taping tool, finishing tool, columbia",289,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Aluminum Coarse Thread Adapter | PHA,Professional drywall taping tool: Columbia Aluminum Coarse Thread Adapter (Part: PHA). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PHMP,PHMP,Columbia Predator Hot Mud Pump,simple,<p>Columbia Predator Hot Mud Pump</p>,Columbia Predator Hot Mud Pump...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttphmp.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PHMP, drywall taping tool, finishing tool, columbia",290,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Predator Hot Mud Pump | PHMP,Professional drywall taping tool: Columbia Predator Hot Mud Pump (Part: PHMP). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PMH,PMH,Columbia 40&#34;-58&#34; Predator Matrix Box Handle,simple,"<p>Columbia 40""-58"" Predator Matrix Box Handle</p>","Columbia 40""-58"" Predator Matrix Box Handle...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttpmh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PMH, drywall taping tool, finishing tool, columbia",291,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 40&#34;-58&#34; Predator Matrix Box Handle | PMH,Professional drywall taping tool: Columbia 40&#34;-58&#34; Predator Matrix Box Handle (Part: PMH). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PMHL,PMHL,Columbia 56&#34;-76&#34; Predator Matrix Box Handle,simple,"<p>Columbia 56""-76"" Predator Matrix Box Handle</p>","Columbia 56""-76"" Predator Matrix Box Handle...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttpmhl.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PMHL, drywall taping tool, finishing tool, columbia",292,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 56&#34;-76&#34; Predator Matrix Box Handle | PMHL,Professional drywall taping tool: Columbia 56&#34;-76&#34; Predator Matrix Box Handle (Part: PMHL). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PMHS,PMHS,Columbia 29&#34;-39&#34; Predator Matrix Box Handle,simple,"<p>Columbia 29""-39"" Predator Matrix Box Handle</p>","Columbia 29""-39"" Predator Matrix Box Handle...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttpmhs.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PMHS, drywall taping tool, finishing tool, columbia",293,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 29&#34;-39&#34; Predator Matrix Box Handle | PMHS,Professional drywall taping tool: Columbia 29&#34;-39&#34; Predator Matrix Box Handle (Part: PMHS). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PTAPER,PTAPER,Columbia Predator Carbon Fiber Automatic Taper,simple,"<p>The Predator is the world&rsquo;s first Carbon Fiber Taper and the benefits that come with this are endless. The Columbia Taper is a precision built tool that has been perfected over 38 years, but now it is also significantly lighter than all other tapers on the market and dent proof. This tool will tape flats and angles effortlessly year after year. From less drag in the corners to our easy to remove cap for cleaning, this tool will not let you down. Stainless steel side plates and cable drum and creaser arms offer a lifetime of corrosion resistance. The Patent Pending Pump Action cutting sleeve gives the operator a smoother glide over teflon bearings, superb grip and the pull ring is great for higher ceilings. The Predator maintains it&rsquo;s stable temperature and remains warm to the touch. Every taper comes standard with an adjustable brake and quick release for tape changing. The Titanium pull rod is just another detail that adds style and edge to this innovative, unique taper. If you are serious about taping and care how a taper feels and performs this is the one for you.</p>",The Predator is the world&rsquo;s first Carbon Fiber Taper and the benefits that come with this are endless. The Columbia Taper is a precision buil...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttptaper.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PTAPER, drywall taping tool, finishing tool, columbia",294,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Predator Carbon Fiber Automatic Taper | PTAPER,Professional drywall taping tool: Columbia Predator Carbon Fiber Automatic Taper (Part: PTAPER). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,PTS,PTS,Columbia Predator Tactical Set,simple,"<p>The NEW Predator Tactical Set makes moving to Automatic Taping Tools easy and includes the upgrade of the Columbia Predator Carbon Fibre Automatic Taper! Every taping tool you will need to completely finish a house comes packaged inside our durable, rugged Road Case. This set takes the guess work out of choosing the perfect drywall taping tools kit.</p>",The NEW Predator Tactical Set makes moving to Automatic Taping Tools easy and includes the upgrade of the Columbia Predator Carbon Fibre Automatic...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttpts.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, PTS, drywall taping tool, finishing tool, columbia",295,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Predator Tactical Set | PTS,Professional drywall taping tool: Columbia Predator Tactical Set (Part: PTS). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,RC,RC,Columbia Road Case,simple,"<p>The highly requested Columbia Road Case has an extremely durable design to protect your tools on the job. Built to take the abuses of travel, and wear and tear from job sites, the Road Case comes equipped with rubber feet, rolling wheels and ergonomic handles. This case will hold a full set of Columbia tools, including a pump!</p>","The highly requested Columbia Road Case has an extremely durable design to protect your tools on the job. Built to take the abuses of travel, and w...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttrc.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, RC, drywall taping tool, finishing tool, columbia",296,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Road Case | RC,Professional drywall taping tool: Columbia Road Case (Part: RC). Columbia Tools quality. High-performance finishing equipment for contractors.
