"brand","schematic_file","part_id","part_name","source_sku","resolved_sku","status","resolution_rule"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","23","#10-32 Hex Head Shoulder Screw","8301","8301","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","24","Nyliner Bearing-Straight","7119","7119","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","25","FB Box Tire","9685","9685","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","26","FB Box Wheel, Black","9719","9719","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","27","#10 Brass Washer","7177","7177","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","28","12 Axle","9282","9282","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","29","#14 Brass Washer","7178","7178","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","30","FB Bolt (holds axle on)","9237","9237","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","31","Right Side Plate","9551","9551","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","32","Skid Cover Rt Side, Universal","7212","7212","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","33","FB 12in Mental Hinge","9274","9274","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","34","FB Screw","9799","9799","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","35","12in Pressure Plate","9269","9269","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","36","Pressure Plate Nut","8306","8306","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","37","T-Nut","8232","8232","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","38","AT Wing Nut","9916","9916","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","39","#10-32 X 1in SHC Screw","8303","8303","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","40","Lightweight Pressure Plate Spring","9273","9273","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","41","Spring Anchor","8305","8305","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","42","8-32 X 3/8, BHC Screw","8291","8291","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","43","Flat Box Seal, 12in","8272","8272","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","44","Dial Assembly","7251","7251","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","45","12/14in Crown Spring","7275","7275","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","46","Dial Adjustment Nut","7223","7223","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Flat-Box/schematic_data.json","47","Brass Pins","7213","7213","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","1","12in Flat Box Blade","7270","7270","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","2","12in Blade Holder Assembly","7284","7284","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","3","#4-40 x 1/4 Fillister Head Screw","7217","7217","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","4","Flat box Screw (#4)","9219","9219","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","5","12in Blade Holder Bracket","9270","9270","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","6","FB 12in MEGA Front Plate","9599","9599","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","7","#6-32 Thin Pattern Locknut","7015","7015","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","8","FB Washer","9613","9613","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","9","Latch","7792","7792","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","10","Spring Washer","7798","7798","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","11","Shoulder Screw","7793","7793","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","12","FB MEGA Side Plate - Left","9596","9596","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","13","Repair Clip","7224","7224","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","14","Skid Cover Left Side Universal","7239","7239","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","15","#6-32 x 1/4 Fillister Head","7012","7012","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","16","FB Screw (Side Plate","9701","9701","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","17","12in MEGA Bottom Plate","9622","9622","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","18","FB Pressure Spring Holder","9240","9240","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","19","FB Screw","9245","9245","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","20","#10-32 Lock Nut","8302","8302","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","21","#10 Brass Washer","7177","7177","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","22","Bearing Nyliner","7063","7063","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","23","#10-32 Hex Head Shoulder Screw","8301","8301","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","24","Nyliner Bearing-Straight","7119","7119","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","25","FB Box Tire","9685","9685","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","26","FB Box Wheel, Black","9719","9719","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","27","#10 Brass Washer","7177","7177","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","28","12 Axle","9282","9282","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","29","#14 Brass Washer","7178","7178","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","30","FB Bolt (holds axle on)","9237","9237","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","31","FB MEGA Side Plate - Right","9597","9597","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","32","Skid Cover Rt Side, Universal","7212","7212","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","33","FB 12in Mental Hinge","9274","9274","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","34","FB Screw","9799","9799","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","35","12in Pressure Plate","9269","9269","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","36","Pressure Plate Nut","8306","8306","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","37","T-Nut","8232","8232","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","38","AT Wing Nut","9916","9916","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","39","#10-32 X 1in SHC Screw","8303","8303","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","40","Lightweight Pressure Plate Spring","9273","9273","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","41","Spring Anchor","8305","8305","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","42","8-32 X 3/8, BHC Screw","8291","8291","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","43","Flat Box Seal, 12in","8272","8272","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","44","Dial Assembly","7251","7251","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","45","12/14in Crown Spring","7275","7275","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","46","Dial Adjustment Nut","7223","7223","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/12-inch-Mega-Box/schematic_data.json","47","Brass Pins","7213","7213","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","1","14in Flat Box Blade","7273","7273","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","2","14in Blade Holder Assembly","7274","7274","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","3","#4-40 x 1/4 Fillister Head Screw","7217","7217","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","4","Flat box Screw (#4)","9219","9219","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","5","14in Blade Holder Bracket","7552","7552","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","6","14in Front Plate","7244","7244","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","7","#6-32 Thin Pattern Locknut","7015","7015","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","8","FB Washer","9613","9613","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","9","Latch","7792","7792","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","10","Spring Washer","7798","7798","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","11","Shoulder Screw","7793","7793","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","12","Std Left Side Plate","7255","7255","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","13","Repair Clip","7224","7224","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","14","Skid Cover Left Side Universal","7239","7239","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","15","#6-32 x 1/4 Fillister Head","7012","7012","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","16","Hinged Flat Box Screw","7349","7349","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","17","14in Bottom Plate","7229","7229","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","18","#10-32 Lock Nut","8302","8302","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","19","#10 Brass Washer","7177","7177","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","20","Bearing Nyliner","7063","7063","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","21","#10-32 Hex Head Shoulder Screw","8301","8301","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","22","Nyliner Bearing-Straight","7119","7119","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","23","FB Box Tire","9685","9685","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","24","FB Box Wheel, Black","9719","9719","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","25","14in Axle","7278","7278","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","26","#14 Brass Washer","7178","7178","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","27","FB Bolt (holds axle on)","9237","9237","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","28","14in Rubber Hinge Pin Sham","7383","7383","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","29","Stnd Right Side Plate","7256","7256","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","30","Skid Cover Rt Side, Universal","7212","7212","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","31","Pivot for Box Plate Hinge","7388","7388","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","32","14in Hinged Pressure Plate","7397","7397","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","33","Pressure Plate Nut","8306","8306","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","34","T-Nut","8232","8232","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","35","AT Wing Nut","9916","9916","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","36","#10-32 X 1in SHC Screw","8303","8303","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","37","Pressure Plate Ext. Spring","8273","8273","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","38","Lightweight Pressure Plate Spring","9273","9273","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","39","Spring Anchor","8305","8305","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","40","8-32 X 3/8, BHC Screw","8291","8291","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","41","14in Hinged Flat Box Gasket","7393","7393","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","42","Dial Assembly","7251","7251","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","43","12/14in Crown Spring","7275","7275","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","44","Dial Adjustment Nut","7223","7223","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/14-inch-Flat-Box/schematic_data.json","45","Brass Pins","7213","7213","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","1","7in Flat Box Blade","7207","7207","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","2","7in Blade Holder Assembly","7208","7208","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","3","#4-40 x 1/4 Fillister Head Screw","7217","7217","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","4","Flat box Screw (#4)","9219","9219","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","5","7in Blade Holder Bracket","9285","9285","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","6","7in Front Plate","9554","9554","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","7","#6-32 Thin Pattern Locknut","7015","7015","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","8","FB Washer","9613","9613","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","9","Latch","7792","7792","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","10","Spring Washer","7798","7798","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","11","Shoulder Screw","7793","7793","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","12","Left Side Plate","9550","9550","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","13","Repair Clip","7224","7224","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","14","Skid Cover Left Side Universal","7239","7239","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","15","#6-32 x 1/4 Fillister Head","7012","7012","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","16","FB Screw (Side Plate","9701","9701","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","17","7in Bottom Plate","9255","9255","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","18","FB Pressure Spring Holder","9240","9240","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","19","FB Screw","9245","9245","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","20","#10-32 Lock Nut","8302","8302","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","21","#10 Brass Washer","7177","7177","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","22","Bearing Nyliner","7063","7063","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","23","#10-32 Hex Head Shoulder Screw","8301","8301","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","24","Nyliner Bearing-Straight","7119","7119","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","25","FB Box Tire","9685","9685","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","26","FB Box Wheel, Black","9719","9719","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","27","#10 Brass Washer","7177","7177","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","28","7in Axle","9281","9281","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","29","#14 Brass Washer","7178","7178","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","30","FB Bolt (holds axle on)","9237","9237","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","31","Right Side Plate","9551","9551","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","32","Skid Cover Rt Side, Universal","7212","7212","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","33","FB 7in Metal Hinge","9215","9215","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","34","FB Screw","9799","9799","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","35","10in Blade Holder Bracket","9268","9268","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","36","Pressure Plate Nut","8306","8306","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","37","T-Nut","8232","8232","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","38","AT Wing Nut","9916","9916","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","39","#10-32 X 1in SHC Screw","8303","8303","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","40","Lightweight Pressure Plate Spring","9273","9273","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","41","Spring Anchor","8305","8305","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","42","8-32 X 3/8, BHC Screw","8291","8291","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","43","Flat Box Seal, 7in","8271","8271","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","44","Dial Assembly","7251","7251","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","45","Crown Spring","7216","7216","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","46","Dial Adjustment Nut","7223","7223","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Flat-Box/schematic_data.json","47","Brass Pins","7213","7213","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Mega-Flat-Box/schematic_data.json","1","7in Flat Box Blade","7207","7207","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Mega-Flat-Box/schematic_data.json","2","7in Blade Holder Assembly","7208","7208","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Mega-Flat-Box/schematic_data.json","3","#4-40 x 1/4 Fillister Head Screw","7217","7217","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Mega-Flat-Box/schematic_data.json","4","Flat box Screw (#4)","9219","9219","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Mega-Flat-Box/schematic_data.json","5","7in Blade Holder Bracket","9285","9285","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Mega-Flat-Box/schematic_data.json","6","FB 7in MEGA Front Plate","9600","9600","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Mega-Flat-Box/schematic_data.json","7","#6-32 Thin Pattern Locknut","7015","7015","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Mega-Flat-Box/schematic_data.json","8","FB Washer","9613","9613","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Mega-Flat-Box/schematic_data.json","9","Latch","7792","7792","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Mega-Flat-Box/schematic_data.json","10","Spring Washer","7798","7798","resolved","exact"
"Level5","frontend/public/brands/Level5/Schematics/FinishingBoxes/7-inch-Mega-Flat-Box/schematic_data.json","11","Shoulder Screw","7793","7793","resolved","exact"
